,0,1,2,3
1663,15883,,,
1664,18193,,,
1665,23576,,,
1666,936,,,
1667,41895,,,
1668,152,,,
1669,219,,,
1670,22884,,,
1671,4881,,,
1672,14864,,,
1673,42669,,,
1674,17838,,,
1675,26337,,,
1676,34971,,,
1677,2695,,,
1678,20717,,,
1679,14810,,,
1680,11181,,,
1681,32247,,,
1682,38980,,,
1683,5102,,,
1684,21808,,,
1685,413,,,
1686,7765,,,
1687,11707,,,
1688,54539,,,
1689,14448,,,
1690,18258,,,
1691,51187,,,
1692,157,,,
1693,31125,,,
1694,51645,,,
1695,2292,,,
1696,24819,,,
1697,11993,,,
1698,158,,,
1699,22014,,,
1700,33986,,,
1701,14537,,,
1702,3475,,,
1703,38331,,,
1704,6885,,,
1705,31162,,,
1706,1003,,,
1707,4371,,,
1708,15866,,,
1709,19482,,,
1710,20055,,,
1711,11726,,,
1712,4946,,,
1713,19089,,,
1714,18044,,,
1715,23660,,,
1716,27980,,,
1717,14966,,,
1718,159,,,
1719,23409,,,
1720,2554,,,
1721,4642,,,
1722,1803,,,
1723,2492,,,
1724,5688,,,
1725,7549,,,
1726,42536,,,
1727,23366,23536.0,,
1728,312,,,
1729,4646,,,
1730,7250,,,
1731,51338,,,
1732,703,757.0,,
1733,23686,,,
1734,14764,,,
1735,1834,,,
1736,13696,,,
1737,24173,,,
1738,55276,,,
1739,12685,,,
1740,9258,,,
1741,160,,,
1742,3730,,,
1743,285,,,
1744,10564,,,
1745,582,,,
1746,11012,,,
1747,631,,,
1748,4107,,,
1749,26727,,,
1750,56305,,,
1751,161,,,
1752,12362,,,
1753,610,,,
1754,49053,57005.0,,
1755,8207,,,
1756,35216,,,
1757,22773,,,
1758,1569,,,
1759,34033,,,
1760,10000,,,
1761,7395,,,
1762,15688,,,
1763,34239,,,
1764,164,,,
1765,29349,,,
1766,10831,,,
1767,165,,,
1768,41778,,,
1769,6092,,,
1770,33325,,,
1771,9832,,,
1772,11935,,,
1773,1816,,,
1774,16556,,,
1775,46673,46787.0,,
1776,166,,,
1777,52793,,,
1778,768,,,
1779,4258,,,
1780,834,,,
1781,32034,,,
1782,53381,,,
1783,167,,,
1784,23404,,,
1785,1417,,,
1786,47857,,,
1787,641,,,
1788,10901,,,
1789,23805,,,
1790,46511,,,
1791,168,,,
1792,47254,,,
1793,8620,,,
1794,15402,,,
1795,420,,,
1796,17903,,,
1797,8126,,,
1798,42098,,,
1799,3818,,,
1800,51579,,,
1801,5730,,,
1802,30158,,,
1803,4172,,,
1804,15338,,,
1805,46193,,,
1806,8488,,,
1807,1084,,,
1808,38564,,,
1809,16334,,,
1810,170,,,
1811,5320,,,
1812,9852,,,
1813,4039,,,
1814,19767,,,
1815,8736,,,
1816,58741,,,
1817,501,,,
1818,17993,,,
1819,59085,,,
1820,24030,,,
1821,5535,,,
1822,22262,,,
1823,42982,,,
1824,1647,,,
1825,2600,,,
1826,4007,,,
1827,171,,,
1828,4519,,,
1829,9231,,,
1830,18789,,,
1831,12537,,,
1832,172,,,
1833,20364,,,
1834,35735,,,
1835,2002,,,
1836,16478,,,
1837,3866,,,
1838,12115,,,
1839,8178,,,
1840,32431,,,
1841,2870,,,
1842,50667,,,
1843,11033,,,
1844,173,,,
1845,2828,,,
1846,469,,,
1847,1209,,,
1848,4056,,,
1849,1701,,,
1850,54476,,,
1851,14102,,,
1852,2582,,,
1853,15975,,,
1854,27584,,,
1855,31218,,,
1856,2349,,,
1857,24892,,,
1858,15520,,,
1859,234,,,
1860,7541,,,
1861,596,,,
1862,15177,,,
1863,4582,,,
1864,15187,,,
1865,8033,,,
1866,42951,,,
1867,15031,,,
1868,220,,,
1869,36518,,,
1870,23777,,,
1871,1847,,,
1872,30928,,,
1873,1768,,,
1874,40759,,,
1875,1177,,,
1876,27005,,,
1877,35795,,,
1878,8206,,,
1879,39095,,,
1880,1136,,,
1881,11881,,,
1882,2531,,,
1883,25757,,,
1884,44369,,,
1885,13619,13620.0,,
1886,22472,,,
1887,958,,,
1888,41124,,,
1889,1259,,,
1890,9524,,,
1891,884,,,
1892,3205,,,
1893,45690,,,
1894,5226,,,
1895,46282,,,
1896,317,,,
1897,951,,,
1898,21246,,,
1899,31593,,,
1900,43741,,,
1901,12744,,,
1902,51246,,,
1903,23522,,,
1904,12339,,,
1905,21239,,,
1906,1892,,,
1907,6889,,,
1908,25245,,,
1909,19431,,,
1910,47989,,,
1911,21211,,,
1912,29246,,,
1913,34695,,,
1914,3604,,,
1915,264,,,
1916,42483,,,
1917,183,,,
1918,39563,39741.0,,
1919,2254,,,
1920,554,,,
1921,19783,58098.0,,
1922,16741,,,
1923,430,,,
1924,23301,,,
1925,4742,,,
1926,17501,,,
1927,17039,,,
1928,17307,,,
1929,21839,,,
1930,42480,,,
1931,3194,,,
1932,44066,44067.0,,
1933,5842,,,
1934,31078,,,
1935,31360,,,
1936,36538,,,
1937,184,,,
1938,1377,,,
1939,4777,,,
1940,21954,,,
1941,43311,43312.0,,
1942,11502,,,
1943,25938,,,
1944,602,,,
1945,45520,,,
1946,13525,,,
1947,13229,,,
1948,9802,,,
1949,23053,,,
1950,1274,,,
1951,29690,,,
1952,3770,,,
1953,508,,,
1954,29669,,,
1955,38190,,,
1956,21988,,,
1957,1176,,,
1958,37893,38071.0,,
1959,3289,,,
1960,3291,,,
1961,25452,,,
1962,41537,,,
1963,3599,,,
1964,24598,,,
1965,2590,,,
1966,21500,,,
1967,2044,,,
1968,3596,,,
1969,7275,,,
1970,50740,,,
1971,188,,,
1972,2136,,,
1973,31427,,,
1974,24279,,,
1975,630,,,
1976,1991,,,
1977,1085,,,
1978,6460,,,
1979,189,,,
1980,12964,,,
1981,54904,,,
1982,41862,,,
1983,37554,,,
1984,190,,,
1985,60022,,,
1986,22959,,,
1987,14021,,,
1988,38917,,,
1989,14642,,,
1990,1072,,,
1991,11100,,,
1992,23807,,,
1993,53080,,,
1994,6084,,,
1995,1988,49707.0,,
1996,44095,,,
1997,3631,,,
1998,506,,,
1999,5528,,,
2000,2339,,,
2001,293,,,
2002,192,,,
2003,1527,,,
2004,452,,,
2005,38132,,,
2006,535,,,
2007,15853,,,
2008,7608,,,
2009,16612,,,
2010,1799,,,
2011,27346,,,
2012,51895,,,
2013,13192,,,
2014,47649,,,
2015,11478,,,
2016,3241,,,
2017,28209,,,
2018,47391,,,
2019,195,,,
2020,6100,,,
2021,12885,,,
2022,5954,,,
2023,29791,,,
2024,263,,,
2025,6011,6012.0,,
2026,305,,,
2027,1095,,,
2028,5394,,,
2029,17011,,,
2030,18362,,,
2031,48202,,,
2032,1690,,,
2033,44603,,,
2034,642,,,
2035,197,,,
2036,31638,,,
2037,15454,,,
2038,29965,,,
2039,52341,,,
2040,2394,,,
2041,5277,,,
2042,537,,,
2043,28686,,,
2044,4218,,,
2045,2106,,,
2046,26043,,,
2047,1516,,,
2048,200,,,
2049,21862,,,
2050,1491,,,
2051,10686,,,
2052,28627,,,
2053,5228,,,
2054,436,,,
2055,19523,,,
2056,22505,,,
2057,3445,,,
2058,15290,,,
2059,29890,,,
2060,20225,,,
2061,29958,,,
2062,3096,,,
2063,555,,,
2064,20089,,,
2065,31092,,,
2066,36675,36676.0,,
2067,201,,,
2068,47859,,,
2069,5870,,,
2070,29360,,,
2071,10459,51301.0,,
2072,2990,,,
2073,4161,,,
2074,203,,,
2075,386,,,
2076,3086,,,
2077,204,,,
2078,15366,,,
2079,8577,,,
2080,28008,28009.0,,
2081,897,,,
2082,9383,,,
2083,28793,,,
2084,17710,,,
2085,10490,,,
2086,6576,,,
2087,39937,,,
2088,35082,,,
2089,20815,,,
2090,406,,,
2091,26171,,,
2092,14973,,,
2093,17713,,,
2094,20986,,,
2095,33462,,,
2096,19527,,,
2097,5659,,,
2098,36003,,,
2099,3825,3826.0,,
2100,31714,,,
2101,14994,,,
2102,9142,,,
2103,1400,,,
2104,28722,,,
2105,3167,,,
2106,21373,,,
2107,44971,,,
2108,2200,,,
2109,42060,,,
2110,18287,,,
2111,16022,,,
2112,3021,,,
2113,16588,,,
2114,16561,,,
2115,39582,,,
2116,10295,,,
2117,18765,,,
2118,28057,,,
2119,43385,,,
2120,2362,,,
2121,19439,,,
2122,15892,,,
2123,12984,,,
2124,34947,,,
2125,22169,,,
2126,25704,,,
2127,29292,,,
2128,40766,,,
2129,54420,,,
2130,1479,,,
2131,31870,,,
2132,14606,,,
2133,10874,,,
2134,3236,,,
2135,18924,,,
2136,24794,,,
2137,21463,,,
2138,57288,,,
2139,44192,,,
2140,41004,,,
2141,28581,,,
2142,25303,,,
2143,27637,,,
2144,51524,,,
2145,14883,,,
2146,13310,,,
2147,17043,17044.0,,
2148,758,,,
2149,18810,,,
2150,9548,,,
2151,875,,,
2152,46949,,,
2153,211,,,
2154,15093,,,
2155,1758,,,
2156,22610,,,
2157,6738,,,
2158,44444,,,
2159,212,,,
2160,254,,,
2161,213,,,
2162,6250,,,
2163,30322,,,
2164,7433,,,
2165,18596,,,
2166,1641,1642.0,,
2167,214,,,
2168,19254,,,
2169,4137,,,
2170,29033,,,
2171,22437,,,
2172,31121,,,
2173,37703,,,
2174,15893,,,
2175,1870,,,
2176,11857,,,
2177,58738,,,
2178,17662,,,
2179,15143,,,
2180,33549,33550.0,,
2181,15219,,,
2182,53709,,,
2183,35255,59895.0,,
2184,23618,,,
2185,37386,,,
2186,9216,,,
2187,1179,,,
2188,8189,,,
2189,37886,,,
2190,10706,,,
2191,7073,,,
2192,29350,,,
2193,4312,,,
2194,2035,,,
2195,2849,,,
2196,56443,,,
2197,54630,,,
2198,24069,,,
2199,3423,,,
2200,1546,,,
2201,33294,,,
2202,17037,,,
2203,333,,,
2204,27379,,,
2205,11329,,,
2206,3842,,,
2207,15387,,,
2208,1538,,,
2209,13105,,,
2210,1487,,,
2211,22168,,,
2212,14899,,,
2213,22660,,,
2214,218,,,
2215,18677,,,
2216,6224,,,
2217,221,,,
2218,903,,,
2219,6275,,,
2220,40506,,,
2221,10381,,,
2222,19491,,,
2223,39549,,,
2224,7730,,,
2225,26846,,,
2226,9302,,,
2227,222,,,
2228,26509,,,
2229,14178,,,
2230,31633,,,
2231,1363,,,
2232,11444,,,
2233,27963,,,
2234,489,,,
2235,54288,,,
2236,223,,,
2237,1477,,,
2238,8782,,,
2239,39092,,,
2240,1395,,,
2241,13589,,,
2242,224,,,
2243,594,,,
2244,13478,,,
2245,893,,,
2246,30329,,,
2247,28506,,,
2248,226,,,
2249,7298,,,
2250,15973,,,
2251,9053,,,
2252,43135,,,
2253,25083,,,
2254,53416,,,
2255,10187,,,
2256,19095,,,
2257,24258,,,
2258,33139,,,
2259,1810,,,
2260,56078,,,
2261,27369,,,
2262,15673,,,
2263,5800,,,
2264,42919,,,
2265,40090,,,
2266,32726,,,
2267,45615,,,
2268,34176,,,
2269,1353,,,
2270,33929,,,
2271,306,,,
2272,6564,,,
2273,14035,,,
2274,2727,,,
2275,4813,,,
2276,32071,,,
2277,46349,46350.0,,
2278,2469,,,
2279,244,,,
2280,227,,,
2281,5519,,,
2282,22185,,,
2283,52257,,,
2284,50970,,,
2285,14986,,,
2286,30527,,,
2287,374,,,
2288,14119,,,
2289,25207,,,
2290,41560,,,
2291,3808,,,
2292,21882,,,
2293,10899,,,
2294,29432,,,
2295,53172,,,
2296,3650,3651.0,,
2297,230,,,
2298,21390,,,
2299,11625,,,
2300,4915,,,
2301,12045,,,
2302,19063,,,
2303,27042,,,
2304,25804,,,
2305,38165,,,
2306,8722,,,
2307,1011,,,
2308,29026,,,
2309,231,,,
2310,1247,,,
2311,19760,,,
2312,15426,,,
2313,232,,,
2314,46137,,,
2315,1197,,,
2316,2348,,,
2317,27472,27648.0,,
2318,42798,,,
2319,21140,,,
2320,409,,,
2321,2306,,,
2322,34863,,,
2323,30396,,,
2324,233,,,
2325,57840,,,
2326,18803,,,
2327,45532,,,
2328,235,,,
2329,7848,,,
2330,20370,,,
2331,10702,,,
2332,1900,,,
2333,29300,,,
2334,34874,,,
2335,3060,,,
2336,40888,,,
2337,34051,,,
2338,22150,,,
2339,15205,,,
2340,48571,48607.0,,
2341,5303,,,
2342,32149,,,
2343,12284,,,
2344,24461,,,
2345,28624,28820.0,,
2346,15970,,,
2347,2191,,,
2348,32064,,,
2349,20297,,,
2350,236,,,
2351,45930,,,
2352,10779,,,
2353,5463,,,
2354,10624,,,
2355,2575,,,
2356,53262,,,
2357,250,,,
2358,24979,,,
2359,27859,,,
2360,7222,,,
2361,25257,,,
2362,17618,,,
2363,31609,,,
2364,48617,,,
2365,15228,,,
2366,7723,,,
2367,240,,,
2368,399,,,
2369,22623,,,
2370,33234,,,
2371,17469,,,
2372,6676,,,
2373,17348,,,
2374,1520,,,
2375,59714,,,
2376,34764,,,
2377,432,,,
2378,10898,,,
2379,7381,,,
2380,14856,,,
2381,6849,,,
2382,20228,,,
2383,1869,,,
2384,11834,,,
2385,269,,,
2386,2074,,,
2387,31886,,,
2388,6344,,,
2389,26528,,,
2390,14042,,,
2391,274,,,
2392,29987,,,
2393,37243,,,
2394,36497,,,
2395,9112,,,
2396,25650,,,
2397,28771,,,
2398,17188,,,
2399,31936,,,
2400,45843,,,
2401,245,,,
2402,58542,,,
2403,33339,,,
2404,7163,,,
2405,43839,,,
2406,1418,,,
2407,44351,,,
2408,5122,,,
2409,28477,,,
2410,11850,,,
2411,3757,,,
2412,50912,,,
2413,938,,,
2414,9157,,,
2415,1547,,,
2416,17824,,,
2417,24453,,,
2418,6175,,,
2419,57558,,,
2420,298,,,
2421,12249,,,
2422,249,,,
2423,1432,,,
2424,26629,,,
2425,46265,46379.0,,
2426,45643,,,
2427,251,,,
2428,15824,,,
2429,5416,,,
2430,5565,,,
2431,23990,,,
2432,16314,,,
2433,22854,,,
2434,35642,,,
2435,708,,,
2436,11161,,,
2437,24466,,,
2438,24267,,,
2439,253,,,
2440,53083,,,
2441,8564,,,
2442,1086,,,
2443,256,,,
2444,51078,,,
2445,20278,,,
2446,2743,,,
2447,20718,,,
2448,48789,,,
2449,58261,,,
2450,16445,,,
2451,1457,,,
2452,21088,,,
2453,4460,,,
2454,52524,,,
2455,20333,,,
2456,257,,,
2457,16023,,,
2458,926,,,
2459,962,,,
2460,259,,,
2461,44145,,,
2462,3783,,,
2463,21242,,,
2464,1698,,,
2465,11882,,,
2466,20910,,,
2467,39243,,,
2468,3088,,,
2469,262,,,
2470,21900,,,
2471,46304,,,
2472,2350,,,
2473,265,,,
2474,1183,,,
2475,24229,,,
2476,267,,,
2477,22269,,,
2478,8639,,,
2479,509,,,
2480,50976,,,
2481,16930,,,
2482,13891,,,
2483,341,,,
2484,3106,,,
2485,18077,,,
2486,51406,,,
2487,6010,,,
2488,37160,,,
2489,358,,,
2490,53192,,,
2491,6547,,,
2492,3250,,,
2493,19197,,,
2494,640,,,
2495,30115,,,
2496,19037,,,
2497,58170,,,
2498,48409,,,
2499,268,,,
2500,53143,,,
2501,270,,,
2502,10739,,,
2503,19917,,,
2504,1937,,,
2505,19712,,,
2506,59384,,,
2507,1728,,,
2508,31073,,,
2509,3996,,,
2510,496,,,
2511,38091,,,
2512,271,,,
2513,425,,,
2514,48096,,,
2515,34989,,,
2516,12231,,,
2517,12474,,,
2518,470,,,
2519,31088,,,
2520,4352,,,
2521,1277,,,
2522,4338,,,
2523,18526,18688.0,,
2524,9304,,,
2525,55611,,,
2526,55552,,,
2527,42468,,,
2528,1217,,,
2529,26937,,,
2530,58497,,,
2531,35727,,,
2532,6505,,,
2533,59056,,,
2534,5406,,,
2535,15740,,,
2536,6620,,,
2537,1951,,,
2538,53405,,,
2539,18866,,,
2540,18857,,,
2541,56026,,,
2542,2635,,,
2543,48094,,,
2544,279,,,
2545,576,,,
2546,1242,,,
2547,50581,,,
2548,4062,,,
2549,372,,,
2550,31945,,,
2551,284,,,
2552,3122,,,
2553,57460,,,
2554,5799,,,
2555,6111,,,
2556,295,,,
2557,23734,,,
2558,40978,,,
2559,1195,,,
2560,1228,,,
2561,22186,,,
2562,5167,,,
2563,7850,,,
2564,412,,,
2565,55527,,,
2566,8916,,,
2567,22013,,,
2568,6087,,,
2569,289,,,
2570,57826,,,
2571,14695,,,
2572,2771,,,
2573,32421,,,
2574,1571,,,
2575,290,,,
2576,34443,34444.0,,
2577,442,49296.0,,
2578,4457,,,
2579,4044,,,
2580,487,,,
2581,23457,,,
2582,20766,20767.0,,
2583,292,,,
2584,18105,,,
2585,47983,,,
2586,540,,,
2587,52295,,,
2588,21403,,,
2589,33428,,,
2590,7008,,,
2591,18987,,,
2592,44522,,,
2593,33563,,,
2594,294,,,
2595,11200,,,
2596,1208,,,
2597,37493,,,
2598,11155,,,
2599,31096,31274.0,,
2600,3219,,,
2601,10744,,,
2602,20791,,,
2603,1593,,,
2604,3983,,,
2605,3963,,,
2606,13773,,,
2607,28084,,,
2608,297,,,
2609,29437,,,
2610,42075,,,
2611,4767,,,
2612,44941,,,
2613,42776,,,
2614,3967,,,
2615,21250,,,
2616,11043,,,
2617,5702,,,
2618,22676,,,
2619,45266,,,
2620,6736,,,
2621,33844,59877.0,,
2622,12646,,,
2623,36021,,,
2624,299,349.0,,
2625,3859,50305.0,,
2626,37788,,,
2627,1614,,,
2628,11048,,,
2629,19182,,,
2630,41901,,,
2631,636,,,
2632,300,,,
2633,35937,,,
2634,590,,,
2635,301,,,
2636,22261,,,
2637,10728,,,
2638,659,,,
2639,4216,4217.0,,
2640,13637,,,
2641,1191,,,
2642,46369,,,
2643,16417,,,
2644,1117,,,
2645,36666,,,
2646,5494,,,
2647,53200,,,
2648,13847,,,
2649,9162,,,
2650,6255,,,
2651,19349,,,
2652,303,,,
2653,18086,,,
2654,11497,,,
2655,304,,,
2656,28749,,,
2657,10483,,,
2658,8168,,,
2659,56987,56991.0,,
2660,7442,,,
2661,26615,,,
2662,6525,,,
2663,18940,,,
2664,11124,,,
2665,307,,,
2666,33034,,,
2667,39921,,,
2668,11398,,,
2669,52543,,,
2670,1761,,,
2671,308,,,
2672,2064,,,
2673,6058,,,
2674,26180,,,
2675,44234,,,
2676,20379,,,
2677,33299,,,
2678,4042,,,
2679,8162,,,
2680,30738,,,
2681,21116,,,
2682,563,,,
2683,309,,,
2684,59482,,,
2685,4032,,,
2686,435,,,
2687,7064,,,
2688,20522,,,
2689,11370,,,
2690,47692,,,
2691,6615,,,
2692,16674,,,
2693,32969,,,
2694,47079,,,
2695,313,,,
2696,2036,,,
2697,28832,,,
2698,5016,,,
2699,44381,,,
2700,39438,,,
2701,19306,,,
2702,12183,,,
2703,8846,50869.0,,
2704,29324,,,
2705,2264,,,
2706,2127,,,
2707,408,,,
2708,22399,,,
2709,24236,,,
2710,1189,,,
2711,55415,,,
2712,24934,,,
2713,56821,,,
2714,8852,,,
2715,56254,,,
2716,319,,,
2717,11134,,,
2718,57432,,,
2719,42917,,,
2720,1883,,,
2721,7465,,,
2722,16070,,,
2723,2894,,,
2724,827,,,
2725,34138,,,
2726,322,,,
2727,27787,,,
2728,4074,,,
2729,730,,,
2730,17594,,,
2731,43993,,,
2732,40806,,,
2733,6080,,,
2734,583,,,
2735,1261,,,
2736,21702,,,
2737,613,,,
2738,16257,,,
2739,20932,,,
2740,25497,53445.0,,
2741,46619,,,
2742,2656,,,
2743,1281,,,
2744,323,,,
2745,28217,,,
2746,15095,,,
2747,4221,,,
2748,4050,,,
2749,3885,,,
2750,29640,,,
2751,12190,,,
2752,54158,,,
2753,8770,,,
2754,29371,,,
2755,27432,,,
2756,33564,,,
2757,44390,,,
2758,4932,,,
2759,26115,,,
2760,1854,,,
2761,34313,,,
2762,8170,,,
2763,31970,,,
2764,14236,,,
2765,8931,,,
2766,22812,,,
2767,1096,,,
2768,1579,,,
2769,30151,,,
2770,16359,,,
2771,18522,,,
2772,37631,,,
2773,7414,,,
2774,21438,,,
2775,15058,,,
2776,14806,,,
2777,329,,,
2778,18348,,,
2779,330,,,
2780,4611,,,
2781,5789,,,
2782,31950,,,
2783,22580,,,
2784,481,,,
2785,12197,,,
2786,1940,,,
2787,28148,,,
2788,1802,,,
2789,29953,,,
2790,1344,,,
2791,35682,,,
2792,12818,,,
2793,32535,,,
2794,23901,,,
2795,26701,,,
2796,23711,,,
2797,332,,,
2798,21376,,,
2799,44882,45018.0,,
2800,6379,,,
2801,4791,,,
2802,55231,,,
2803,335,,,
2804,3440,,,
2805,24578,,,
2806,1093,,,
2807,41983,,,
2808,599,,,
2809,18633,,,
2810,14048,,,
2811,5064,,,
2812,336,,,
2813,29628,,,
2814,47737,,,
2815,2341,,,
2816,351,,,
2817,29984,,,
2818,58072,,,
2819,45304,,,
2820,4916,,,
2821,1040,,,
2822,13541,,,
2823,28710,,,
2824,965,,,
2825,12092,,,
2826,28626,,,
2827,14693,,,
2828,6989,,,
2829,24139,,,
2830,337,,,
2831,19864,,,
2832,20935,,,
2833,1145,,,
2834,54057,,,
2835,5145,,,
2836,9471,,,
2837,6775,,,
2838,2661,,,
2839,3753,,,
2840,338,,,
2841,24227,,,
2842,48230,,,
2843,10614,,,
2844,928,,,
2845,3851,,,
2846,1864,,,
2847,52661,,,
2848,1293,,,
2849,13011,,,
2850,22679,,,
2851,51571,,,
2852,47140,,,
2853,9781,,,
2854,17635,,,
2855,6207,,,
2856,339,,,
2857,42477,,,
2858,18804,,,
2859,8606,,,
2860,7374,,,
2861,58265,,,
2862,1952,,,
2863,6063,,,
2864,604,,,
2865,48812,,,
2866,5003,,,
2867,30895,,,
2868,340,,,
2869,10625,,,
2870,1478,,,
2871,12739,,,
2872,20237,,,
2873,31164,,,
2874,9060,,,
2875,2453,,,
2876,56482,,,
2877,24608,,,
2878,53065,,,
2879,49399,,,
2880,15928,,,
2881,7307,,,
2882,35015,,,
2883,2020,,,
2884,346,,,
2885,1878,,,
2886,19027,,,
2887,3430,,,
2888,608,,,
2889,347,,,
2890,34983,,,
2891,3551,,,
2892,20270,,,
2893,4178,,,
2894,16806,,,
2895,403,,,
2896,16819,,,
2897,49378,,,
2898,34087,,,
2899,10629,,,
2900,595,,,
2901,22048,,,
2902,12594,,,
2903,6186,,,
2904,18794,,,
2905,10268,,,
2906,30031,,,
2907,356,,,
2908,29479,,,
2909,348,,,
2910,42260,,,
2911,3577,,,
2912,7426,,,
2913,15324,15478.0,,
2914,9169,,,
2915,12758,,,
2916,1903,,,
2917,12535,,,
2918,18460,,,
2919,11653,,,
2920,1821,,,
2921,59908,,,
2922,7498,,,
2923,3152,,,
2924,353,,,
2925,21220,,,
2926,54329,,,
2927,1776,,,
2928,16766,,,
2929,36254,,,
2930,3560,,,
2931,20523,,,
2932,13150,,,
2933,18470,,,
2934,1905,,,
2935,34632,,,
2936,13443,,,
2937,53440,,,
2938,45327,,,
2939,16191,,,
2940,30775,,,
2941,38954,,,
2942,4052,,,
2943,354,,,
2944,16645,,,
2945,20958,,,
2946,21388,,,
2947,36196,,,
2948,355,,,
2949,15302,,,
2950,943,,,
2951,27569,,,
2952,1764,,,
2953,26049,,,
2954,357,,,
2955,48815,,,
2956,39605,,,
2957,26236,,,
2958,47787,,,
2959,14787,,,
2960,9844,,,
2961,1219,,,
2962,12617,,,
2963,547,,,
2964,14253,,,
2965,33788,,,
2966,14815,14816.0,,
2967,36292,,,
2968,359,,,
2969,15634,,,
2970,11386,,,
2971,15754,,,
2972,8034,,,
2973,18435,,,
2974,24238,,,
2975,11417,,,
2976,1155,,,
2977,20803,,,
2978,57556,,,
2979,15022,,,
2980,360,,,
2981,10611,,,
2982,1371,,,
2983,24199,,,
2984,361,,,
2985,18776,,,
2986,41920,,,
2987,10436,,,
2988,1338,,,
2989,47698,,,
2990,3887,,,
2991,19344,,,
2992,23306,,,
2993,29428,,,
2994,4525,,,
2995,25865,,,
2996,937,,,
2997,12710,,,
2998,11627,,,
2999,25275,,,
3000,6434,6435.0,,
3001,5217,,,
3002,362,,,
3003,1539,,,
3004,2606,,,
3005,7110,,,
3006,56013,,,
3007,773,,,
3008,6955,,,
3009,3174,,,
3010,44427,,,
3011,42712,42866.0,,
3012,7544,,,
3013,33468,,,
3014,14975,,,
3015,12347,,,
3016,31844,,,
3017,48740,,,
3018,16563,,,
3019,11934,,,
3020,1451,,,
3021,1752,,,
3022,7180,,,
3023,47612,,,
3024,10752,,,
3025,1619,,,
3026,5211,,,
3027,32786,,,
3028,19325,,,
3029,26529,,,
3030,53608,,,
3031,16546,,,
3032,16753,,,
3033,1508,,,
3034,3491,,,
3035,8010,,,
3036,17404,,,
3037,2087,,,
3038,454,,,
3039,5200,,,
3040,44178,,,
3041,11336,,,
3042,53133,,,
3043,46678,,,
3044,31907,31908.0,,
3045,37360,37542.0,,
3046,370,,,
3047,3541,,,
3048,1385,,,
3049,371,,,
3050,17220,,,
3051,31946,,,
3052,10196,,,
3053,5100,,,
3054,23193,,,
3055,3320,,,
3056,373,,,
3057,16997,,,
3058,23647,,,
3059,1726,,,
3060,14694,,,
3061,20092,,,
3062,4938,,,
3063,378,,,
3064,30892,,,
3065,21301,,,
3066,27405,,,
3067,383,,,
3068,23825,,,
3069,3036,3137.0,,
3070,50678,,,
3071,385,,,
3072,42768,,,
3073,17133,,,
3074,28259,,,
3075,4140,4291.0,,
3076,40515,,,
3077,11474,,,
3078,17646,,,
3079,7176,,,
3080,2083,,,
3081,20143,,,
3082,6005,,,
3083,30491,,,
3084,43096,,,
3085,23754,,,
3086,387,,,
3087,1777,,,
3088,51473,,,
3089,12428,,,
3090,19291,,,
3091,32662,,,
3092,41428,,,
3093,388,,,
3094,20916,,,
3095,50368,,,
3096,5219,,,
3097,51825,,,
3098,483,,,
3099,10925,,,
3100,1994,,,
3101,22219,,,
3102,14969,,,
3103,51701,,,
3104,39986,,,
3105,28719,,,
3106,4673,,,
3107,410,,,
3108,18368,,,
3109,11677,,,
3110,2060,,,
3111,7555,,,
3112,2977,,,
3113,30000,,,
3114,58010,,,
3115,1057,,,
3116,2104,,,
3117,389,,,
3118,15334,,,
3119,52471,,,
3120,10362,,,
3121,3482,,,
3122,5331,,,
3123,23141,,,
3124,2129,,,
3125,391,,,
3126,41711,,,
3127,16103,,,
3128,8799,,,
3129,718,,,
3130,392,,,
3131,49605,,,
3132,35044,,,
3133,4771,,,
3134,395,,,
3135,9024,,,
3136,397,,,
3137,23019,,,
3138,32965,,,
3139,1501,,,
3140,12436,,,
3141,9217,,,
3142,7538,,,
3143,12673,,,
3144,20750,,,
3145,3856,,,
3146,433,,,
3147,13321,,,
3148,3832,3833.0,,
